iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time,exec time,post filtering time,total time
2,additional,normal,45010,100000000,100,100,100,100,100,97,44965,29,48852,0,0,0,0,0,0,0,0,0.0471573,0,0.0242676,0.0714248,2.20682,0.00754153,2.2904
0,additional,normal,46010,100000000,100,100,100,100,100,97,45962,29,50038,0,0,0,0,0,0,0,0,0.0178112,0,0.0245306,0.0423418,2.26295,0.00801456,2.31495
1,additional,normal,46010,100000000,100,100,100,100,100,97,45962,29,50038,0,0,0,0,0,0,0,0,0.0487522,0,0.0251878,0.0739399,2.26382,0.00792335,2.35043
2,additional,normal,46010,100000000,100,100,100,100,100,97,45962,29,50038,0,0,0,0,0,0,0,0,0.0212941,0,0.0245267,0.0458208,2.26503,0.00811765,2.32103
0,additional,normal,47010,100000000,100,100,100,100,100,97,46958,29,51235,0,0,0,0,0,0,0,0,0.0396033,0,0.0243914,0.0639947,2.31684,0.00798412,2.39271
1,additional,normal,47010,100000000,100,100,100,100,100,97,46958,29,51235,0,0,0,0,0,0,0,0,0.0194716,0,0.0257731,0.0452447,2.30874,0.00804898,2.3638
2,additional,normal,47010,100000000,100,100,100,100,100,97,46958,29,51235,0,0,0,0,0,0,0,0,0.0500833,0,0.0317805,0.0818638,2.31283,0.00795152,2.40753
0,additional,normal,48010,100000000,100,100,100,100,100,97,47957,29,52411,0,0,0,0,0,0,0,0,0.0466701,0,0.0254649,0.072135,2.34904,0.00812779,2.43383
1,additional,normal,48010,100000000,100,100,100,100,100,97,47957,29,52411,0,0,0,0,0,0,0,0,0.018628,0,0.0254696,0.0440976,2.35454,0.00816154,2.40847
2,additional,normal,48010,100000000,100,100,100,100,100,97,47957,29,52411,0,0,0,0,0,0,0,0,0.0494887,0,0.0263566,0.0758453,2.44011,0.00836147,2.52905
0,additional,normal,49010,100000000,100,100,100,100,100,97,48956,29,53593,0,0,0,0,0,0,0,0,0.047954,0,0.0279361,0.0758901,2.42589,0.00856918,2.51505
1,additional,normal,49010,100000000,100,100,100,100,100,97,48956,29,53593,0,0,0,0,0,0,0,0,0.0412529,0,0.0280761,0.069329,2.40925,0.00828783,2.49065
