iter,strategy,distribution,num queries,domain,leaf len,range size,max query value,min query value,avg query value,avg node len,min node len,max node len,leaf nodes,tree depth,indexing time (s)
1,lazy,normal,18010,100000000,100,100,100,100,100,99,50,100,18006,27,0.0111382
0,lazy,normal,18110,100000000,100,100,100,100,100,99,50,100,18106,27,0.0112269
1,lazy,normal,18110,100000000,100,100,100,100,100,99,50,100,18106,27,0.0114138
0,lazy,normal,18210,100000000,100,100,100,100,100,99,50,100,18206,27,0.0112921
1,lazy,normal,18210,100000000,100,100,100,100,100,99,50,100,18206,27,0.0112264
0,lazy,normal,18310,100000000,100,100,100,100,100,99,50,100,18306,27,0.0115372
1,lazy,normal,18310,100000000,100,100,100,100,100,99,50,100,18306,27,0.0113716
0,lazy,normal,18410,100000000,100,100,100,100,100,99,50,100,18406,27,0.0116667
1,lazy,normal,18410,100000000,100,100,100,100,100,99,50,100,18406,27,0.0114027
0,lazy,normal,18510,100000000,100,100,100,100,100,99,50,100,18506,27,0.0115813
1,lazy,normal,18510,100000000,100,100,100,100,100,99,50,100,18506,27,0.0114781
0,lazy,normal,18610,100000000,100,100,100,100,100,98,50,100,18606,27,0.0117411
1,lazy,normal,18610,100000000,100,100,100,100,100,98,50,100,18606,27,0.0116769
0,lazy,normal,18710,100000000,100,100,100,100,100,98,50,100,18706,27,0.0116388
1,lazy,normal,18710,100000000,100,100,100,100,100,98,50,100,18706,27,0.0118007
0,lazy,normal,18810,100000000,100,100,100,100,100,98,50,100,18806,27,0.0116608
1,lazy,normal,18810,100000000,100,100,100,100,100,98,50,100,18806,27,0.0116858
0,lazy,normal,18910,100000000,100,100,100,100,100,98,50,100,18906,27,0.0117952
1,lazy,normal,18910,100000000,100,100,100,100,100,98,50,100,18906,27,0.0117712
0,lazy,normal,19010,100000000,100,100,100,100,100,98,50,100,19006,27,0.0117953
1,lazy,normal,19010,100000000,100,100,100,100,100,98,50,100,19006,27,0.0117898
0,lazy,normal,19110,100000000,100,100,100,100,100,98,50,100,19106,27,0.0119088
1,lazy,normal,19110,100000000,100,100,100,100,100,98,50,100,19106,27,0.0118839
0,lazy,normal,19210,100000000,100,100,100,100,100,98,50,100,19206,27,0.0119344
1,lazy,normal,19210,100000000,100,100,100,100,100,98,50,100,19206,27,0.012132
0,lazy,normal,19310,100000000,100,100,100,100,100,98,50,100,19306,27,0.0120158
1,lazy,normal,19310,100000000,100,100,100,100,100,98,50,100,19306,27,0.0121346
0,lazy,normal,19410,100000000,100,100,100,100,100,98,50,100,19406,27,0.0122282
1,lazy,normal,19410,100000000,100,100,100,100,100,98,50,100,19406,27,0.0120767
0,lazy,normal,19510,100000000,100,100,100,100,100,98,50,100,19506,27,0.0123647
1,lazy,normal,19510,100000000,100,100,100,100,100,98,50,100,19506,27,0.0121984
0,lazy,normal,19610,100000000,100,100,100,100,100,98,50,100,19606,27,0.0124559
1,lazy,normal,19610,100000000,100,100,100,100,100,98,50,100,19606,27,0.0122219
0,lazy,normal,19710,100000000,100,100,100,100,100,98,50,100,19706,27,0.0124612
1,lazy,normal,19710,100000000,100,100,100,100,100,98,50,100,19706,27,0.0124412
0,lazy,normal,19810,100000000,100,100,100,100,100,98,50,100,19806,27,0.0123292
1,lazy,normal,19810,100000000,100,100,100,100,100,98,50,100,19806,27,0.0127069
0,lazy,normal,19910,100000000,100,100,100,100,100,98,50,100,19906,27,0.0124105
1,lazy,normal,19910,100000000,100,100,100,100,100,98,50,100,19906,27,0.0124363
0,lazy,normal,20010,100000000,100,100,100,100,100,98,50,100,20006,27,0.0124682
1,lazy,normal,20010,100000000,100,100,100,100,100,98,50,100,20006,27,0.0124778
0,lazy,normal,20110,100000000,100,100,100,100,100,98,50,100,20105,27,0.0125926
1,lazy,normal,20110,100000000,100,100,100,100,100,98,50,100,20105,27,0.0125383
0,lazy,normal,20210,100000000,100,100,100,100,100,98,50,100,20205,27,0.0126341
1,lazy,normal,20210,100000000,100,100,100,100,100,98,50,100,20205,27,0.0125819
0,lazy,normal,20310,100000000,100,100,100,100,100,98,50,100,20305,27,0.0127305
1,lazy,normal,20310,100000000,100,100,100,100,100,98,50,100,20305,27,0.0127872
0,lazy,normal,20410,100000000,100,100,100,100,100,98,50,100,20405,27,0.012831
1,lazy,normal,20410,100000000,100,100,100,100,100,98,50,100,20405,27,0.0127893
0,lazy,normal,20510,100000000,100,100,100,100,100,98,50,100,20505,27,0.0127623
1,lazy,normal,20510,100000000,100,100,100,100,100,98,50,100,20505,27,0.0127836
0,lazy,normal,20610,100000000,100,100,100,100,100,98,50,100,20605,27,0.0130592
1,lazy,normal,20610,100000000,100,100,100,100,100,98,50,100,20605,27,0.0128679
0,lazy,normal,20710,100000000,100,100,100,100,100,98,50,100,20705,27,0.0129205
1,lazy,normal,20710,100000000,100,100,100,100,100,98,50,100,20705,27,0.0132005
0,lazy,normal,20810,100000000,100,100,100,100,100,98,50,100,20805,27,0.0136187
1,lazy,normal,20810,100000000,100,100,100,100,100,98,50,100,20805,27,0.0134932
0,lazy,normal,20910,100000000,100,100,100,100,100,98,50,100,20905,27,0.0135791
1,lazy,normal,20910,100000000,100,100,100,100,100,98,50,100,20905,27,0.0135463
0,lazy,normal,21010,100000000,100,100,100,100,100,98,50,100,21005,27,0.0137254
1,lazy,normal,21010,100000000,100,100,100,100,100,98,50,100,21005,27,0.0135609
0,lazy,normal,21110,100000000,100,100,100,100,100,98,50,100,21105,27,0.0136593
1,lazy,normal,21110,100000000,100,100,100,100,100,98,50,100,21105,27,0.0136108
0,lazy,normal,21210,100000000,100,100,100,100,100,98,50,100,21205,27,0.0137093
1,lazy,normal,21210,100000000,100,100,100,100,100,98,50,100,21205,27,0.0137797
0,lazy,normal,21310,100000000,100,100,100,100,100,98,50,100,21305,27,0.0138298
1,lazy,normal,21310,100000000,100,100,100,100,100,98,50,100,21305,27,0.0139332
0,lazy,normal,21410,100000000,100,100,100,100,100,98,50,100,21405,27,0.0138702
1,lazy,normal,21410,100000000,100,100,100,100,100,98,50,100,21405,27,0.0141249
0,lazy,normal,21510,100000000,100,100,100,100,100,98,50,100,21505,27,0.0139235
1,lazy,normal,21510,100000000,100,100,100,100,100,98,50,100,21505,27,0.0142004
0,lazy,normal,21610,100000000,100,100,100,100,100,98,50,100,21605,27,0.0139502
1,lazy,normal,21610,100000000,100,100,100,100,100,98,50,100,21605,27,0.0140666
0,lazy,normal,21710,100000000,100,100,100,100,100,98,50,100,21705,27,0.0140453
1,lazy,normal,21710,100000000,100,100,100,100,100,98,50,100,21705,27,0.014172
0,lazy,normal,21810,100000000,100,100,100,100,100,98,50,100,21805,27,0.0143001
1,lazy,normal,21810,100000000,100,100,100,100,100,98,50,100,21805,27,0.0148598
0,lazy,normal,21910,100000000,100,100,100,100,100,98,50,100,21905,27,0.0143041
1,lazy,normal,21910,100000000,100,100,100,100,100,98,50,100,21905,27,0.0143856
0,lazy,normal,22010,100000000,100,100,100,100,100,98,50,100,22005,27,0.0144757
1,lazy,normal,22010,100000000,100,100,100,100,100,98,50,100,22005,27,0.0143703
0,lazy,normal,22110,100000000,100,100,100,100,100,98,50,100,22105,27,0.0143896
1,lazy,normal,22110,100000000,100,100,100,100,100,98,50,100,22105,27,0.0144105
0,lazy,normal,22210,100000000,100,100,100,100,100,98,50,100,22205,27,0.0146523
1,lazy,normal,22210,100000000,100,100,100,100,100,98,50,100,22205,27,0.0144332
0,lazy,normal,22310,100000000,100,100,100,100,100,98,50,100,22305,27,0.0145338
1,lazy,normal,22310,100000000,100,100,100,100,100,98,50,100,22305,27,0.0144628
0,lazy,normal,22410,100000000,100,100,100,100,100,98,50,100,22405,27,0.014827
1,lazy,normal,22410,100000000,100,100,100,100,100,98,50,100,22405,27,0.0145858
0,lazy,normal,22510,100000000,100,100,100,100,100,98,50,100,22505,27,0.0147409
1,lazy,normal,22510,100000000,100,100,100,100,100,98,50,100,22505,27,0.0147082
0,lazy,normal,22610,100000000,100,100,100,100,100,98,50,100,22605,27,0.0149089
1,lazy,normal,22610,100000000,100,100,100,100,100,98,50,100,22605,27,0.014753
0,lazy,normal,22710,100000000,100,100,100,100,100,98,50,100,22705,27,0.0147409
1,lazy,normal,22710,100000000,100,100,100,100,100,98,50,100,22705,27,0.0148349
0,lazy,normal,22810,100000000,100,100,100,100,100,98,50,100,22805,27,0.0149088
1,lazy,normal,22810,100000000,100,100,100,100,100,98,50,100,22805,27,0.0148704
0,lazy,normal,22910,100000000,100,100,100,100,100,98,50,100,22905,27,0.0148837
1,lazy,normal,22910,100000000,100,100,100,100,100,98,50,100,22905,27,0.0149373
0,lazy,normal,23010,100000000,100,100,100,100,100,98,50,100,23005,27,0.0150799
1,lazy,normal,23010,100000000,100,100,100,100,100,98,50,100,23005,27,0.0151368
0,lazy,normal,23110,100000000,100,100,100,100,100,98,50,100,23105,27,0.0151193
1,lazy,normal,23110,100000000,100,100,100,100,100,98,50,100,23105,27,0.0151482
0,lazy,normal,23210,100000000,100,100,100,100,100,98,50,100,23205,27,0.0152881
1,lazy,normal,23210,100000000,100,100,100,100,100,98,50,100,23205,27,0.0150706
0,lazy,normal,23310,100000000,100,100,100,100,100,98,50,100,23305,27,0.0152726
1,lazy,normal,23310,100000000,100,100,100,100,100,98,50,100,23305,27,0.0151779
0,lazy,normal,23410,100000000,100,100,100,100,100,98,50,100,23405,27,0.0154864
1,lazy,normal,23410,100000000,100,100,100,100,100,98,50,100,23405,27,0.0155379
0,lazy,normal,23510,100000000,100,100,100,100,100,98,50,100,23505,27,0.0154691
1,lazy,normal,23510,100000000,100,100,100,100,100,98,50,100,23505,27,0.0153918
0,lazy,normal,23610,100000000,100,100,100,100,100,98,50,100,23605,27,0.0154112
1,lazy,normal,23610,100000000,100,100,100,100,100,98,50,100,23605,27,0.015511
0,lazy,normal,23710,100000000,100,100,100,100,100,98,50,100,23705,27,0.015815
1,lazy,normal,23710,100000000,100,100,100,100,100,98,50,100,23705,27,0.0156398
0,lazy,normal,23810,100000000,100,100,100,100,100,98,50,100,23805,27,0.0158189
1,lazy,normal,23810,100000000,100,100,100,100,100,98,50,100,23805,27,0.0154549
0,lazy,normal,23910,100000000,100,100,100,100,100,98,50,100,23905,27,0.0155727
1,lazy,normal,23910,100000000,100,100,100,100,100,98,50,100,23905,27,0.0156158
0,lazy,normal,24010,100000000,100,100,100,100,100,98,50,100,24005,27,0.0157434
1,lazy,normal,24010,100000000,100,100,100,100,100,98,50,100,24005,27,0.0156855
0,lazy,normal,24110,100000000,100,100,100,100,100,98,50,100,24105,27,0.0156439
1,lazy,normal,24110,100000000,100,100,100,100,100,98,50,100,24105,27,0.015812
0,lazy,normal,24210,100000000,100,100,100,100,100,98,50,100,24205,27,0.0157573
1,lazy,normal,24210,100000000,100,100,100,100,100,98,50,100,24205,27,0.0158539
0,lazy,normal,24310,100000000,100,100,100,100,100,98,50,100,24305,27,0.0160742
1,lazy,normal,24310,100000000,100,100,100,100,100,98,50,100,24305,27,0.0159974
0,lazy,normal,24410,100000000,100,100,100,100,100,98,50,100,24405,27,0.0165
1,lazy,normal,24410,100000000,100,100,100,100,100,98,50,100,24405,27,0.0161678
0,lazy,normal,24510,100000000,100,100,100,100,100,98,50,100,24505,27,0.0161834
1,lazy,normal,24510,100000000,100,100,100,100,100,98,50,100,24505,27,0.018276
0,lazy,normal,24610,100000000,100,100,100,100,100,98,50,100,24604,27,0.0162004
1,lazy,normal,24610,100000000,100,100,100,100,100,98,50,100,24604,27,0.0160837
0,lazy,normal,24710,100000000,100,100,100,100,100,98,50,100,24704,27,0.0158739
1,lazy,normal,24710,100000000,100,100,100,100,100,98,50,100,24704,27,0.0161703
0,lazy,normal,24810,100000000,100,100,100,100,100,98,50,100,24804,27,0.0162104
1,lazy,normal,24810,100000000,100,100,100,100,100,98,50,100,24804,27,0.0162238
0,lazy,normal,24910,100000000,100,100,100,100,100,98,50,100,24904,27,0.0161882
1,lazy,normal,24910,100000000,100,100,100,100,100,98,50,100,24904,27,0.0162956
0,lazy,normal,25010,100000000,100,100,100,100,100,98,50,100,25004,27,0.0163926
1,lazy,normal,25010,100000000,100,100,100,100,100,98,50,100,25004,27,0.0163669
0,lazy,normal,25110,100000000,100,100,100,100,100,98,50,100,25103,27,0.0162674
1,lazy,normal,25110,100000000,100,100,100,100,100,98,50,100,25103,27,0.016431
0,lazy,normal,25210,100000000,100,100,100,100,100,98,50,100,25203,27,0.0162969
1,lazy,normal,25210,100000000,100,100,100,100,100,98,50,100,25203,27,0.0170404
0,lazy,normal,25310,100000000,100,100,100,100,100,98,50,100,25303,27,0.016367
1,lazy,normal,25310,100000000,100,100,100,100,100,98,50,100,25303,27,0.016594
0,lazy,normal,25410,100000000,100,100,100,100,100,98,50,100,25403,27,0.0166247
1,lazy,normal,25410,100000000,100,100,100,100,100,98,50,100,25403,27,0.016377
0,lazy,normal,25510,100000000,100,100,100,100,100,98,50,100,25503,27,0.0166966
1,lazy,normal,25510,100000000,100,100,100,100,100,98,50,100,25503,27,0.0167844
0,lazy,normal,25610,100000000,100,100,100,100,100,98,50,100,25603,27,0.016554
1,lazy,normal,25610,100000000,100,100,100,100,100,98,50,100,25603,27,0.0168465
0,lazy,normal,25710,100000000,100,100,100,100,100,98,50,100,25703,27,0.0168674
1,lazy,normal,25710,100000000,100,100,100,100,100,98,50,100,25703,27,0.0164833
0,lazy,normal,25810,100000000,100,100,100,100,100,98,50,100,25803,27,0.0170285
1,lazy,normal,25810,100000000,100,100,100,100,100,98,50,100,25803,27,0.0168189
0,lazy,normal,25910,100000000,100,100,100,100,100,98,50,100,25903,27,0.0168871
1,lazy,normal,25910,100000000,100,100,100,100,100,98,50,100,25903,27,0.0169561
0,lazy,normal,26010,100000000,100,100,100,100,100,98,50,100,26003,27,0.0169715
1,lazy,normal,26010,100000000,100,100,100,100,100,98,50,100,26003,27,0.0171122
0,lazy,normal,26110,100000000,100,100,100,100,100,98,50,100,26103,27,0.0173216
1,lazy,normal,26110,100000000,100,100,100,100,100,98,50,100,26103,27,0.0181191
0,lazy,normal,26210,100000000,100,100,100,100,100,98,50,100,26203,27,0.0172531
1,lazy,normal,26210,100000000,100,100,100,100,100,98,50,100,26203,27,0.017338
0,lazy,normal,26310,100000000,100,100,100,100,100,98,50,100,26303,27,0.0172877
1,lazy,normal,26310,100000000,100,100,100,100,100,98,50,100,26303,27,0.0170441
0,lazy,normal,26410,100000000,100,100,100,100,100,98,50,100,26403,27,0.0171252
1,lazy,normal,26410,100000000,100,100,100,100,100,98,50,100,26403,27,0.017352
0,lazy,normal,26510,100000000,100,100,100,100,100,98,50,100,26502,27,0.0172594
1,lazy,normal,26510,100000000,100,100,100,100,100,98,50,100,26502,27,0.0174716
0,lazy,normal,26610,100000000,100,100,100,100,100,98,50,100,26602,27,0.0174799
1,lazy,normal,26610,100000000,100,100,100,100,100,98,50,100,26602,27,0.0173615
0,lazy,normal,26710,100000000,100,100,100,100,100,98,50,100,26702,27,0.0176656
1,lazy,normal,26710,100000000,100,100,100,100,100,98,50,100,26702,27,0.0172882
0,lazy,normal,26810,100000000,100,100,100,100,100,98,50,100,26802,27,0.0174257
1,lazy,normal,26810,100000000,100,100,100,100,100,98,50,100,26802,27,0.0173583
0,lazy,normal,26910,100000000,100,100,100,100,100,98,50,100,26902,27,0.0177228
1,lazy,normal,26910,100000000,100,100,100,100,100,98,50,100,26902,27,0.0176924
0,lazy,normal,27010,100000000,100,100,100,100,100,98,50,100,27002,27,0.0177568
1,lazy,normal,27010,100000000,100,100,100,100,100,98,50,100,27002,27,0.0174456
0,lazy,normal,27110,100000000,100,100,100,100,100,98,50,100,27102,27,0.0176973
1,lazy,normal,27110,100000000,100,100,100,100,100,98,50,100,27102,27,0.017761
0,lazy,normal,27210,100000000,100,100,100,100,100,98,50,100,27201,27,0.0175606
1,lazy,normal,27210,100000000,100,100,100,100,100,98,50,100,27201,27,0.0179613
0,lazy,normal,27310,100000000,100,100,100,100,100,98,50,100,27301,27,0.0178772
1,lazy,normal,27310,100000000,100,100,100,100,100,98,50,100,27301,27,0.0181776
0,lazy,normal,27410,100000000,100,100,100,100,100,98,50,100,27401,27,0.0182153
1,lazy,normal,27410,100000000,100,100,100,100,100,98,50,100,27401,27,0.0180077
0,lazy,normal,27510,100000000,100,100,100,100,100,98,50,100,27501,27,0.0180334
1,lazy,normal,27510,100000000,100,100,100,100,100,98,50,100,27501,27,0.0182412
0,lazy,normal,27610,100000000,100,100,100,100,100,98,50,100,27601,27,0.0182828
1,lazy,normal,27610,100000000,100,100,100,100,100,98,50,100,27601,27,0.0182119
0,lazy,normal,27710,100000000,100,100,100,100,100,98,50,100,27701,28,0.0181413
1,lazy,normal,27710,100000000,100,100,100,100,100,98,50,100,27701,28,0.0180822
0,lazy,normal,27810,100000000,100,100,100,100,100,98,50,100,27801,28,0.0183857
1,lazy,normal,27810,100000000,100,100,100,100,100,98,50,100,27801,28,0.017994
0,lazy,normal,27910,100000000,100,100,100,100,100,98,50,100,27901,28,0.0182653
1,lazy,normal,27910,100000000,100,100,100,100,100,98,50,100,27901,28,0.0182836
0,lazy,normal,28010,100000000,100,100,100,100,100,98,50,100,28001,28,0.0186881
1,lazy,normal,28010,100000000,100,100,100,100,100,98,50,100,28001,28,0.0183143
0,lazy,normal,28110,100000000,100,100,100,100,100,98,50,100,28101,28,0.0186545
1,lazy,normal,28110,100000000,100,100,100,100,100,98,50,100,28101,28,0.0184986
0,lazy,normal,28210,100000000,100,100,100,100,100,98,50,100,28201,28,0.0190296
1,lazy,normal,28210,100000000,100,100,100,100,100,98,50,100,28201,28,0.0187257
0,lazy,normal,28310,100000000,100,100,100,100,100,98,50,100,28301,28,0.0185901
1,lazy,normal,28310,100000000,100,100,100,100,100,98,50,100,28301,28,0.0187453
0,lazy,normal,28410,100000000,100,100,100,100,100,98,50,100,28401,28,0.0185416
